Country;ISO3 Code;Date;Price (EUR/MWhe)
Switzerland;CHE;16/2/2023;156,99
Switzerland;CHE;17/2/2023;153,49
Switzerland;CHE;18/2/2023;138,3
Switzerland;CHE;19/2/2023;131,17
Switzerland;CHE;20/2/2023;143,04
Switzerland;CHE;21/2/2023;148,51
Switzerland;CHE;22/2/2023;149,92
Switzerland;CHE;23/2/2023;146,89
Switzerland;CHE;24/2/2023;145,99
Switzerland;CHE;25/2/2023;140,51
Switzerland;CHE;26/2/2023;127,42
Switzerland;CHE;27/2/2023;154,34
Switzerland;CHE;28/2/2023;159,63
Switzerland;CHE;1/3/2023;155,15
Switzerland;CHE;2/3/2023;155,45
Switzerland;CHE;3/3/2023;154,94
Switzerland;CHE;4/3/2023;143,31
Switzerland;CHE;5/3/2023;137,88
Switzerland;CHE;6/3/2023;157,05
Switzerland;CHE;7/3/2023;147,84
Switzerland;CHE;8/3/2023;140,79
Switzerland;CHE;9/3/2023;130,56
Switzerland;CHE;10/3/2023;123,25
Switzerland;CHE;11/3/2023;129,82
Switzerland;CHE;12/3/2023;111,16
Switzerland;CHE;13/3/2023;123,98
Switzerland;CHE;14/3/2023;132,23
Switzerland;CHE;15/3/2023;135,47
Switzerland;CHE;16/3/2023;121,82
Switzerland;CHE;17/3/2023;111,59
Switzerland;CHE;18/3/2023;100,33
Switzerland;CHE;19/3/2023;112,81
Switzerland;CHE;20/3/2023;124,62
Switzerland;CHE;21/3/2023;120,16
Switzerland;CHE;22/3/2023;110,4
Switzerland;CHE;23/3/2023;111,16
Switzerland;CHE;24/3/2023;111,61
Switzerland;CHE;25/3/2023;81,29
Switzerland;CHE;26/3/2023;95,13
Switzerland;CHE;27/3/2023;114,88
Switzerland;CHE;28/3/2023;122,7
Switzerland;CHE;29/3/2023;119,04
Switzerland;CHE;30/3/2023;112,27
Switzerland;CHE;31/3/2023;108,57
Switzerland;CHE;1/4/2023;89,65
Switzerland;CHE;2/4/2023;97,49
Switzerland;CHE;3/4/2023;128,21
Switzerland;CHE;4/4/2023;137,27
Switzerland;CHE;5/4/2023;142,4
Switzerland;CHE;6/4/2023;129,15
Switzerland;CHE;7/4/2023;120,81
Switzerland;CHE;8/4/2023;123,39
Switzerland;CHE;9/4/2023;97,94
Switzerland;CHE;10/4/2023;65,6
Switzerland;CHE;11/4/2023;126,83
Switzerland;CHE;12/4/2023;131,48
Switzerland;CHE;13/4/2023;138,39
Switzerland;CHE;14/4/2023;134,76
Switzerland;CHE;15/4/2023;119,64
Switzerland;CHE;16/4/2023;110,69
Switzerland;CHE;17/4/2023;127,68
Switzerland;CHE;18/4/2023;125,39
Switzerland;CHE;19/4/2023;123,86
Switzerland;CHE;20/4/2023;133,97
Switzerland;CHE;21/4/2023;128,32
Switzerland;CHE;22/4/2023;110,07
Switzerland;CHE;23/4/2023;86,21
Switzerland;CHE;24/4/2023;113,55
Switzerland;CHE;25/4/2023;113,59
Switzerland;CHE;26/4/2023;120,83
Switzerland;CHE;27/4/2023;114,85
Switzerland;CHE;28/4/2023;111,49
Switzerland;CHE;29/4/2023;99,45
Switzerland;CHE;30/4/2023;80,7
Switzerland;CHE;1/5/2023;95,93
Switzerland;CHE;2/5/2023;102,69
Switzerland;CHE;3/5/2023;103,57
Switzerland;CHE;4/5/2023;96,08
Switzerland;CHE;5/5/2023;95,57
Switzerland;CHE;6/5/2023;84,59
Switzerland;CHE;7/5/2023;72,44
Switzerland;CHE;8/5/2023;93,43
Switzerland;CHE;9/5/2023;97,94
Switzerland;CHE;10/5/2023;104,84
Switzerland;CHE;11/5/2023;112,95
Switzerland;CHE;12/5/2023;100,84
Switzerland;CHE;13/5/2023;89,24
Switzerland;CHE;14/5/2023;75,57
Switzerland;CHE;15/5/2023;102,23
Switzerland;CHE;16/5/2023;100,6
Switzerland;CHE;17/5/2023;100,18
Switzerland;CHE;18/5/2023;77,83
Switzerland;CHE;19/5/2023;90,27
Switzerland;CHE;20/5/2023;76,51
Switzerland;CHE;21/5/2023;45,75
Switzerland;CHE;22/5/2023;91,97
Switzerland;CHE;23/5/2023;87,09
Switzerland;CHE;24/5/2023;97,33
Switzerland;CHE;25/5/2023;88,16
Switzerland;CHE;26/5/2023;81,76
Switzerland;CHE;27/5/2023;59,71
Switzerland;CHE;28/5/2023;34,59
Switzerland;CHE;29/5/2023;44,65
Switzerland;CHE;30/5/2023;80,54
Switzerland;CHE;31/5/2023;75,03
Switzerland;CHE;1/6/2023;70,52
Switzerland;CHE;2/6/2023;72,23
Switzerland;CHE;3/6/2023;53,03
Switzerland;CHE;4/6/2023;40,04
Switzerland;CHE;5/6/2023;83,38
Switzerland;CHE;6/6/2023;87,74
Switzerland;CHE;7/6/2023;93,32
Switzerland;CHE;8/6/2023;80,46
Switzerland;CHE;9/6/2023;84,63
Switzerland;CHE;10/6/2023;59,59
Switzerland;CHE;11/6/2023;45,99
Switzerland;CHE;12/6/2023;99,04
Switzerland;CHE;13/6/2023;96,01
Switzerland;CHE;14/6/2023;99,99
Switzerland;CHE;15/6/2023;113,6
Switzerland;CHE;16/6/2023;119,9
Switzerland;CHE;17/6/2023;98,66
Switzerland;CHE;18/6/2023;90,92
Switzerland;CHE;19/6/2023;120,29
Switzerland;CHE;20/6/2023;121,53
Switzerland;CHE;21/6/2023;126,09
Switzerland;CHE;22/6/2023;124,91
Switzerland;CHE;23/6/2023;107,93
Switzerland;CHE;24/6/2023;85,91
Switzerland;CHE;25/6/2023;70,38
Switzerland;CHE;26/6/2023;93,28
Switzerland;CHE;27/6/2023;104,42
Switzerland;CHE;28/6/2023;109,52
Switzerland;CHE;29/6/2023;110,02
Switzerland;CHE;30/6/2023;103,66
Switzerland;CHE;1/7/2023;58,74
Switzerland;CHE;2/7/2023;0,59
Switzerland;CHE;3/7/2023;87,22
Switzerland;CHE;4/7/2023;97,27
Switzerland;CHE;5/7/2023;93,86
Switzerland;CHE;6/7/2023;105,48
Switzerland;CHE;7/7/2023;98,06
Switzerland;CHE;8/7/2023;78,58
Switzerland;CHE;9/7/2023;83,52
Switzerland;CHE;10/7/2023;110,92
Switzerland;CHE;11/7/2023;110,33
Switzerland;CHE;12/7/2023;100,19
Switzerland;CHE;13/7/2023;103,06
Switzerland;CHE;14/7/2023;90,7
Switzerland;CHE;15/7/2023;52,04
Switzerland;CHE;16/7/2023;35,99
Switzerland;CHE;17/7/2023;88,15
Switzerland;CHE;18/7/2023;98,98
Switzerland;CHE;19/7/2023;97,74
Switzerland;CHE;20/7/2023;94,82
Switzerland;CHE;21/7/2023;95,23
Switzerland;CHE;22/7/2023;76,19
Switzerland;CHE;23/7/2023;41,18
Switzerland;CHE;24/7/2023;88,11
Switzerland;CHE;25/7/2023;94,16
Switzerland;CHE;26/7/2023;96,27
Switzerland;CHE;27/7/2023;94,48
Switzerland;CHE;28/7/2023;92,86
Switzerland;CHE;29/7/2023;79,21
Switzerland;CHE;30/7/2023;40,14
Switzerland;CHE;31/7/2023;71,05
Switzerland;CHE;1/8/2023;80,18
Switzerland;CHE;2/8/2023;71,43
Switzerland;CHE;3/8/2023;64,57
Switzerland;CHE;4/8/2023;86,7
Switzerland;CHE;5/8/2023;78,71
Switzerland;CHE;6/8/2023;51,67
Switzerland;CHE;7/8/2023;70,04
Switzerland;CHE;8/8/2023;73,42
Switzerland;CHE;9/8/2023;87,82
Switzerland;CHE;10/8/2023;95,71
Switzerland;CHE;11/8/2023;97,62
Switzerland;CHE;12/8/2023;74,92
Switzerland;CHE;13/8/2023;63,33
Switzerland;CHE;14/8/2023;98,37
Switzerland;CHE;15/8/2023;87,5
Switzerland;CHE;16/8/2023;105,76
Switzerland;CHE;17/8/2023;106,5
Switzerland;CHE;18/8/2023;100,76
Switzerland;CHE;19/8/2023;83,19
Switzerland;CHE;20/8/2023;82,48
Switzerland;CHE;21/8/2023;115,33
Switzerland;CHE;22/8/2023;121,51
Switzerland;CHE;23/8/2023;136,97
Switzerland;CHE;24/8/2023;142,68
Switzerland;CHE;25/8/2023;118,52
Switzerland;CHE;26/8/2023;98,79
Switzerland;CHE;27/8/2023;95,29
Switzerland;CHE;28/8/2023;112,03
Switzerland;CHE;29/8/2023;120,91
Switzerland;CHE;30/8/2023;105,9
Switzerland;CHE;31/8/2023;101,85
Switzerland;CHE;1/9/2023;105,94
Switzerland;CHE;2/9/2023;93,39
Switzerland;CHE;3/9/2023;82,36
Switzerland;CHE;4/9/2023;100,35
Switzerland;CHE;5/9/2023;104,63
Switzerland;CHE;6/9/2023;101,93
Switzerland;CHE;7/9/2023;100,57
Switzerland;CHE;8/9/2023;106,51
Switzerland;CHE;9/9/2023;90,6
Switzerland;CHE;10/9/2023;82,63
Switzerland;CHE;11/9/2023;111,89
Switzerland;CHE;12/9/2023;121,52
Switzerland;CHE;13/9/2023;107,89
Switzerland;CHE;14/9/2023;106,71
Switzerland;CHE;15/9/2023;101,49
Switzerland;CHE;16/9/2023;87,83
Switzerland;CHE;17/9/2023;80,44
Switzerland;CHE;18/9/2023;97,82
Switzerland;CHE;19/9/2023;86,17
Switzerland;CHE;20/9/2023;68
Switzerland;CHE;21/9/2023;90,81
Switzerland;CHE;22/9/2023;100,58
Switzerland;CHE;23/9/2023;92,63
Switzerland;CHE;24/9/2023;71,94
Switzerland;CHE;25/9/2023;102,94
Switzerland;CHE;26/9/2023;113,4
Switzerland;CHE;27/9/2023;105,86
Switzerland;CHE;28/9/2023;103,09
Switzerland;CHE;29/9/2023;100,58
Switzerland;CHE;30/9/2023;90,15
Switzerland;CHE;1/10/2023;74,43
Switzerland;CHE;2/10/2023;110,67
Switzerland;CHE;3/10/2023;91,92
Switzerland;CHE;4/10/2023;96,97
Switzerland;CHE;5/10/2023;103,57
Switzerland;CHE;6/10/2023;90,66
Switzerland;CHE;7/10/2023;80,74
Switzerland;CHE;8/10/2023;92,29
Switzerland;CHE;9/10/2023;119,68
Switzerland;CHE;10/10/2023;114,27
Switzerland;CHE;11/10/2023;112,39
Switzerland;CHE;12/10/2023;138,8
Switzerland;CHE;13/10/2023;120,19
Switzerland;CHE;14/10/2023;123,55
Switzerland;CHE;15/10/2023;113,87
Switzerland;CHE;16/10/2023;153,66
Switzerland;CHE;17/10/2023;135,43
Switzerland;CHE;18/10/2023;122,16
Switzerland;CHE;19/10/2023;116,52
Switzerland;CHE;20/10/2023;101,26
Switzerland;CHE;21/10/2023;62,62
Switzerland;CHE;22/10/2023;67,18
Switzerland;CHE;23/10/2023;127,55
Switzerland;CHE;24/10/2023;119,74
Switzerland;CHE;25/10/2023;125,24
Switzerland;CHE;26/10/2023;122,88
Switzerland;CHE;27/10/2023;115,39
Switzerland;CHE;28/10/2023;74,71
Switzerland;CHE;29/10/2023;36,91
Switzerland;CHE;30/10/2023;100,41
Switzerland;CHE;31/10/2023;103,2
Switzerland;CHE;1/11/2023;66,09
Switzerland;CHE;2/11/2023;56,79
Switzerland;CHE;3/11/2023;70,47
Switzerland;CHE;4/11/2023;25,4
Switzerland;CHE;5/11/2023;21,7
Switzerland;CHE;6/11/2023;77,17
Switzerland;CHE;7/11/2023;105,27
Switzerland;CHE;8/11/2023;101,83
Switzerland;CHE;9/11/2023;110,54
Switzerland;CHE;10/11/2023;111,13
Switzerland;CHE;11/11/2023;100,69
Switzerland;CHE;12/11/2023;99,12
Switzerland;CHE;13/11/2023;112,32
Switzerland;CHE;14/11/2023;108,11
Switzerland;CHE;15/11/2023;110,1
Switzerland;CHE;16/11/2023;121,57
Switzerland;CHE;17/11/2023;121,29
Switzerland;CHE;18/11/2023;97,78
Switzerland;CHE;19/11/2023;71,57
Switzerland;CHE;20/11/2023;106,44
Switzerland;CHE;21/11/2023;124,67
Switzerland;CHE;22/11/2023;122,87
Switzerland;CHE;23/11/2023;119,65
Switzerland;CHE;24/11/2023;126,74
Switzerland;CHE;25/11/2023;119,64
Switzerland;CHE;26/11/2023;116,85
Switzerland;CHE;27/11/2023;127,95
Switzerland;CHE;28/11/2023;132,39
Switzerland;CHE;29/11/2023;143,28
Switzerland;CHE;30/11/2023;167,73
Switzerland;CHE;1/12/2023;159,96
Switzerland;CHE;2/12/2023;121,44
Switzerland;CHE;3/12/2023;113,89
Switzerland;CHE;4/12/2023;122,79
Switzerland;CHE;5/12/2023;125,63
Switzerland;CHE;6/12/2023;134,82
Switzerland;CHE;7/12/2023;119,51
Switzerland;CHE;8/12/2023;109,79
Switzerland;CHE;9/12/2023;93,01
Switzerland;CHE;10/12/2023;79,79
Switzerland;CHE;11/12/2023;100,96
Switzerland;CHE;12/12/2023;107,66
Switzerland;CHE;13/12/2023;100,59
Switzerland;CHE;14/12/2023;105,59
Switzerland;CHE;15/12/2023;95,64
Switzerland;CHE;16/12/2023;78,26
Switzerland;CHE;17/12/2023;66,65
Switzerland;CHE;18/12/2023;84,36
Switzerland;CHE;19/12/2023;87,1
Switzerland;CHE;20/12/2023;87,06
Switzerland;CHE;21/12/2023;83,3
Switzerland;CHE;22/12/2023;72,49
Switzerland;CHE;23/12/2023;38,7
Switzerland;CHE;24/12/2023;6,68
Switzerland;CHE;25/12/2023;5,63
Switzerland;CHE;26/12/2023;24,13
Switzerland;CHE;27/12/2023;60,26
Switzerland;CHE;28/12/2023;54,4
Switzerland;CHE;29/12/2023;20,1
Switzerland;CHE;30/12/2023;34,72
Switzerland;CHE;31/12/2023;15,25
Czechia;CZE;1/1/2015;20,6
Czechia;CZE;2/1/2015;12,27
Czechia;CZE;3/1/2015;18,29
Czechia;CZE;4/1/2015;13,42
Czechia;CZE;5/1/2015;39,03
Czechia;CZE;6/1/2015;36,37
Czechia;CZE;7/1/2015;38,62
Czechia;CZE;8/1/2015;27,38
Czechia;CZE;9/1/2015;22,09
Czechia;CZE;10/1/2015;9,32
Czechia;CZE;11/1/2015;4,6
Czechia;CZE;12/1/2015;24,2
Czechia;CZE;13/1/2015;27,77
Czechia;CZE;14/1/2015;30,47
Czechia;CZE;15/1/2015;25,3
Czechia;CZE;16/1/2015;35,24
Czechia;CZE;17/1/2015;30,82
Czechia;CZE;18/1/2015;27,36
Czechia;CZE;19/1/2015;42,85
Czechia;CZE;20/1/2015;44,77
Czechia;CZE;21/1/2015;44,46
Czechia;CZE;22/1/2015;44,39
Czechia;CZE;23/1/2015;42,91
Czechia;CZE;24/1/2015;30,49
Czechia;CZE;25/1/2015;26,55
Czechia;CZE;26/1/2015;35,4
Czechia;CZE;27/1/2015;34,54
Czechia;CZE;28/1/2015;28,14
Czechia;CZE;29/1/2015;27,73
Czechia;CZE;30/1/2015;38,42
Czechia;CZE;31/1/2015;29,9
Czechia;CZE;1/2/2015;25,93
Czechia;CZE;2/2/2015;37,77
Czechia;CZE;3/2/2015;46,05
Czechia;CZE;4/2/2015;48,35
Czechia;CZE;5/2/2015;44,61
Czechia;CZE;6/2/2015;39,71
Czechia;CZE;7/2/2015;25,18
Czechia;CZE;8/2/2015;15,76
Czechia;CZE;9/2/2015;29,1
Czechia;CZE;10/2/2015;41,84
Czechia;CZE;11/2/2015;46,44
Czechia;CZE;12/2/2015;44,6
Czechia;CZE;13/2/2015;40,2
Czechia;CZE;14/2/2015;31,22
Czechia;CZE;15/2/2015;27,04
Czechia;CZE;16/2/2015;37,62
Czechia;CZE;17/2/2015;44,04
Czechia;CZE;18/2/2015;42,31
Czechia;CZE;19/2/2015;37,63
Czechia;CZE;20/2/2015;33,57
Czechia;CZE;21/2/2015;27,74
Czechia;CZE;22/2/2015;28,94
Czechia;CZE;23/2/2015;32,94
Czechia;CZE;24/2/2015;33,04
Czechia;CZE;25/2/2015;42,6
Czechia;CZE;26/2/2015;38,11
Czechia;CZE;27/2/2015;40,12
Czechia;CZE;28/2/2015;28,85
Czechia;CZE;1/3/2015;11,84
Czechia;CZE;2/3/2015;26,89
Czechia;CZE;3/3/2015;28,63
Czechia;CZE;4/3/2015;28,92
Czechia;CZE;5/3/2015;37,15
Czechia;CZE;6/3/2015;37,2
Czechia;CZE;7/3/2015;25,19
Czechia;CZE;8/3/2015;19,2
Czechia;CZE;9/3/2015;35,94
Czechia;CZE;10/3/2015;36,73
Czechia;CZE;11/3/2015;35,06
Czechia;CZE;12/3/2015;37,02
Czechia;CZE;13/3/2015;37,66
Czechia;CZE;14/3/2015;30,07
Czechia;CZE;15/3/2015;20,43
Czechia;CZE;16/3/2015;30,4
Czechia;CZE;17/3/2015;33,74
Czechia;CZE;18/3/2015;35,14
Czechia;CZE;19/3/2015;38,88
Czechia;CZE;20/3/2015;35,99
Czechia;CZE;21/3/2015;29,43
Czechia;CZE;22/3/2015;27,34
Czechia;CZE;23/3/2015;36,09
Czechia;CZE;24/3/2015;41,15
Czechia;CZE;25/3/2015;36,62
Czechia;CZE;26/3/2015;40,28
Czechia;CZE;27/3/2015;34,29
Czechia;CZE;28/3/2015;26,91
Czechia;CZE;29/3/2015;11,49
Czechia;CZE;30/3/2015;22,33
Czechia;CZE;31/3/2015;20,91
Czechia;CZE;1/4/2015;17,73
Czechia;CZE;2/4/2015;33,1
Czechia;CZE;3/4/2015;28,44
Czechia;CZE;4/4/2015;31,31
Czechia;CZE;5/4/2015;21,54
Czechia;CZE;6/4/2015;23,99
Czechia;CZE;7/4/2015;36,74
Czechia;CZE;8/4/2015;39,73
Czechia;CZE;9/4/2015;40,33
Czechia;CZE;10/4/2015;35,8
Czechia;CZE;11/4/2015;22,44
Czechia;CZE;12/4/2015;15,09
Czechia;CZE;13/4/2015;23,39
Czechia;CZE;14/4/2015;30,64
Czechia;CZE;15/4/2015;26,21
Czechia;CZE;16/4/2015;34,47
Czechia;CZE;17/4/2015;37,23
Czechia;CZE;18/4/2015;24,24
Czechia;CZE;19/4/2015;16,92
Czechia;CZE;20/4/2015;32,18
Czechia;CZE;21/4/2015;29,01
Czechia;CZE;22/4/2015;35,22
Czechia;CZE;23/4/2015;35,37
Czechia;CZE;24/4/2015;33,05
Czechia;CZE;25/4/2015;28,93
Czechia;CZE;26/4/2015;23,3
Czechia;CZE;27/4/2015;34,44
Czechia;CZE;28/4/2015;37,86
Czechia;CZE;29/4/2015;33,03
Czechia;CZE;30/4/2015;33,6
Czechia;CZE;1/5/2015;24,11
Czechia;CZE;2/5/2015;26,17
Czechia;CZE;3/5/2015;17,04
Czechia;CZE;4/5/2015;31,01
Czechia;CZE;5/5/2015;26,42
Czechia;CZE;6/5/2015;28,09
Czechia;CZE;7/5/2015;26,83
Czechia;CZE;8/5/2015;30,12
Czechia;CZE;9/5/2015;16,29
Czechia;CZE;10/5/2015;7,81
Czechia;CZE;11/5/2015;30,46
Czechia;CZE;12/5/2015;27,8
Czechia;CZE;13/5/2015;27
Czechia;CZE;14/5/2015;21,6
Czechia;CZE;15/5/2015;29,67
Czechia;CZE;16/5/2015;18,88
Czechia;CZE;17/5/2015;11,81
Czechia;CZE;18/5/2015;29,71
Czechia;CZE;19/5/2015;29,12
Czechia;CZE;20/5/2015;36
Czechia;CZE;21/5/2015;33,59
Czechia;CZE;22/5/2015;32,46
Czechia;CZE;23/5/2015;24,55
Czechia;CZE;24/5/2015;18,22
Czechia;CZE;25/5/2015;20,61
Czechia;CZE;26/5/2015;30,88
Czechia;CZE;27/5/2015;32,14
Czechia;CZE;28/5/2015;29,55
Czechia;CZE;29/5/2015;30,83
Czechia;CZE;30/5/2015;19,95
Czechia;CZE;31/5/2015;18,23
Czechia;CZE;1/6/2015;33,66
Czechia;CZE;2/6/2015;24,14
Czechia;CZE;3/6/2015;28,95
Czechia;CZE;4/6/2015;29,56
Czechia;CZE;5/6/2015;29,99
Czechia;CZE;6/6/2015;24,97
Czechia;CZE;7/6/2015;19,68
Czechia;CZE;8/6/2015;33,03
Czechia;CZE;9/6/2015;34,67
Czechia;CZE;10/6/2015;33,38
Czechia;CZE;11/6/2015;33,54
Czechia;CZE;12/6/2015;33,6
Czechia;CZE;13/6/2015;24,57
Czechia;CZE;14/6/2015;18,38
Czechia;CZE;15/6/2015;34,28
Czechia;CZE;16/6/2015;35,66
Czechia;CZE;17/6/2015;32,91
Czechia;CZE;18/6/2015;33,3
Czechia;CZE;19/6/2015;31,58
Czechia;CZE;20/6/2015;26,75
Czechia;CZE;21/6/2015;23,55
Czechia;CZE;22/6/2015;36,29
Czechia;CZE;23/6/2015;33,12
Czechia;CZE;24/6/2015;32,78
Czechia;CZE;25/6/2015;36,13
Czechia;CZE;26/6/2015;36,15
Czechia;CZE;27/6/2015;27,89
Czechia;CZE;28/6/2015;23,29
Czechia;CZE;29/6/2015;37,58
Czechia;CZE;30/6/2015;36,74
Czechia;CZE;1/7/2015;34,14
Czechia;CZE;2/7/2015;34,02
Czechia;CZE;3/7/2015;41,74
Czechia;CZE;4/7/2015;38,51
Czechia;CZE;5/7/2015;28,28
Czechia;CZE;6/7/2015;40,81
Czechia;CZE;7/7/2015;44,92
Czechia;CZE;8/7/2015;31,42
Czechia;CZE;9/7/2015;28,94
Czechia;CZE;10/7/2015;34,32
Czechia;CZE;11/7/2015;32,31
Czechia;CZE;12/7/2015;27,88
Czechia;CZE;13/7/2015;48,81
Czechia;CZE;14/7/2015;55,13
Czechia;CZE;15/7/2015;46,15
Czechia;CZE;16/7/2015;48,6
Czechia;CZE;17/7/2015;39,15
Czechia;CZE;18/7/2015;32,61
Czechia;CZE;19/7/2015;27,44
Czechia;CZE;20/7/2015;43,01
Czechia;CZE;21/7/2015;52,35
Czechia;CZE;22/7/2015;48,65
Czechia;CZE;23/7/2015;47,18
Czechia;CZE;24/7/2015;48,46
Czechia;CZE;25/7/2015;19,46
Czechia;CZE;26/7/2015;15,9
Czechia;CZE;27/7/2015;29,89
Czechia;CZE;28/7/2015;25,98
Czechia;CZE;29/7/2015;31,68
Czechia;CZE;30/7/2015;26,92
Czechia;CZE;31/7/2015;33,05
Czechia;CZE;1/8/2015;25,56
Czechia;CZE;2/8/2015;20,27
Czechia;CZE;3/8/2015;31,6
Czechia;CZE;4/8/2015;31,52
Czechia;CZE;5/8/2015;34,54
Czechia;CZE;6/8/2015;34,2
Czechia;CZE;7/8/2015;34,42
Czechia;CZE;8/8/2015;25,05
Czechia;CZE;9/8/2015;22,82
Czechia;CZE;10/8/2015;34,89
Czechia;CZE;11/8/2015;36,5
Czechia;CZE;12/8/2015;38,77
Czechia;CZE;13/8/2015;35,07
Czechia;CZE;14/8/2015;42,78
Czechia;CZE;15/8/2015;28,73
Czechia;CZE;16/8/2015;29,74
Czechia;CZE;17/8/2015;43,42
Czechia;CZE;18/8/2015;42,35
Czechia;CZE;19/8/2015;41,83
Czechia;CZE;20/8/2015;37,79
Czechia;CZE;21/8/2015;31,53
Czechia;CZE;22/8/2015;24,84
Czechia;CZE;23/8/2015;13,99
Czechia;CZE;24/8/2015;30,1
Czechia;CZE;25/8/2015;27,73
Czechia;CZE;26/8/2015;30,23
Czechia;CZE;27/8/2015;33,37
Czechia;CZE;28/8/2015;37,96
Czechia;CZE;29/8/2015;31,23
Czechia;CZE;30/8/2015;27,38
Czechia;CZE;31/8/2015;53,1
Czechia;CZE;1/9/2015;36,07
Czechia;CZE;2/9/2015;42,02
Czechia;CZE;3/9/2015;40,78
Czechia;CZE;4/9/2015;34,03
Czechia;CZE;5/9/2015;20,81
Czechia;CZE;6/9/2015;3,5
Czechia;CZE;7/9/2015;37,21
Czechia;CZE;8/9/2015;38,11
Czechia;CZE;9/9/2015;35,42
Czechia;CZE;10/9/2015;32,27
Czechia;CZE;11/9/2015;32,83
Czechia;CZE;12/9/2015;29,13
Czechia;CZE;13/9/2015;27,14
Czechia;CZE;14/9/2015;33
Czechia;CZE;15/9/2015;27,76
Czechia;CZE;16/9/2015;33,79
Czechia;CZE;17/9/2015;28,68
Czechia;CZE;18/9/2015;44,89
Czechia;CZE;19/9/2015;31,09
Czechia;CZE;20/9/2015;28,2
Czechia;CZE;21/9/2015;42,27
Czechia;CZE;22/9/2015;37,1
Czechia;CZE;23/9/2015;41,18
Czechia;CZE;24/9/2015;40,54
Czechia;CZE;25/9/2015;36,97
Czechia;CZE;26/9/2015;32,06
Czechia;CZE;27/9/2015;26,53
Czechia;CZE;28/9/2015;34,47
Czechia;CZE;29/9/2015;35,86
Czechia;CZE;30/9/2015;38,35
Czechia;CZE;1/10/2015;39,44
Czechia;CZE;2/10/2015;37,3
Czechia;CZE;3/10/2015;29,03
Czechia;CZE;4/10/2015;28,01
Czechia;CZE;5/10/2015;38,52
Czechia;CZE;6/10/2015;37,74
Czechia;CZE;7/10/2015;41,28
Czechia;CZE;8/10/2015;46,5
Czechia;CZE;9/10/2015;45,56
Czechia;CZE;10/10/2015;32,78
Czechia;CZE;11/10/2015;25,22
Czechia;CZE;12/10/2015;37,65
Czechia;CZE;13/10/2015;42,13
Czechia;CZE;14/10/2015;45,77
Czechia;CZE;15/10/2015;43,6
Czechia;CZE;16/10/2015;49,02
Czechia;CZE;17/10/2015;37,98
Czechia;CZE;18/10/2015;34,11
Czechia;CZE;19/10/2015;48,32
Czechia;CZE;20/10/2015;48,34
Czechia;CZE;21/10/2015;42,42
Czechia;CZE;22/10/2015;36,67
Czechia;CZE;23/10/2015;37,67
Czechia;CZE;24/10/2015;32,34
Czechia;CZE;25/10/2015;29,67
Czechia;CZE;26/10/2015;39,65
Czechia;CZE;27/10/2015;39,02
Czechia;CZE;28/10/2015;40,99
Czechia;CZE;29/10/2015;48,29
Czechia;CZE;30/10/2015;45,42
Czechia;CZE;31/10/2015;31,14
Czechia;CZE;1/11/2015;32,82
Czechia;CZE;2/11/2015;44,17
Czechia;CZE;3/11/2015;43,72
Czechia;CZE;4/11/2015;41,22
Czechia;CZE;5/11/2015;42,75
Czechia;CZE;6/11/2015;38,1
Czechia;CZE;7/11/2015;28,78
Czechia;CZE;8/11/2015;23,23
Czechia;CZE;9/11/2015;36,73
Czechia;CZE;10/11/2015;35,94
Czechia;CZE;11/11/2015;41,35
Czechia;CZE;12/11/2015;39,23
Czechia;CZE;13/11/2015;42,62
Czechia;CZE;14/11/2015;31,26
Czechia;CZE;15/11/2015;30,36
Czechia;CZE;16/11/2015;35,03
Czechia;CZE;17/11/2015;32,44
Czechia;CZE;18/11/2015;28,56
Czechia;CZE;19/11/2015;30,26
Czechia;CZE;20/11/2015;37,07
Czechia;CZE;21/11/2015;33,57
Czechia;CZE;22/11/2015;26,73
Czechia;CZE;23/11/2015;44,27
Czechia;CZE;24/11/2015;37,52
Czechia;CZE;25/11/2015;44,42
Czechia;CZE;26/11/2015;47,5
Czechia;CZE;27/11/2015;38,74
Czechia;CZE;28/11/2015;27,79
Czechia;CZE;29/11/2015;18,38
Czechia;CZE;30/11/2015;29,54
Czechia;CZE;1/12/2015;36,56
Czechia;CZE;2/12/2015;35,7
Czechia;CZE;3/12/2015;41,96
Czechia;CZE;4/12/2015;32,39
Czechia;CZE;5/12/2015;21
Czechia;CZE;6/12/2015;16,05
Czechia;CZE;7/12/2015;41,02
Czechia;CZE;8/12/2015;35,65
Czechia;CZE;9/12/2015;34,76
Czechia;CZE;10/12/2015;32,98
Czechia;CZE;11/12/2015;33,31
Czechia;CZE;12/12/2015;26,68
Czechia;CZE;13/12/2015;26,41
Czechia;CZE;14/12/2015;42,55
Czechia;CZE;15/12/2015;42,83
Czechia;CZE;16/12/2015;35,58
Czechia;CZE;17/12/2015;33,33
Czechia;CZE;18/12/2015;32,29
Czechia;CZE;19/12/2015;26,94
Czechia;CZE;20/12/2015;22,65
Czechia;CZE;21/12/2015;30,05
Czechia;CZE;22/12/2015;22,88
Czechia;CZE;23/12/2015;23,53
Czechia;CZE;24/12/2015;16,58
Czechia;CZE;25/12/2015;13,25
Czechia;CZE;26/12/2015;8,97
Czechia;CZE;27/12/2015;15,74
Czechia;CZE;28/12/2015;29,62
Czechia;CZE;29/12/2015;30,33
Czechia;CZE;30/12/2015;28,12
